Wavelength,2013-02-04 15:40:48,2013-02-04 15:41:34,2013-02-04 15:42:20,2013-02-04 15:43:06,2013-02-04 15:43:52,2013-02-04 15:44:38,2013-02-04 15:45:24,2013-02-04 15:46:10,2013-02-04 15:46:56,2013-02-04 15:47:42,2013-02-04 15:48:29,2013-02-04 15:49:15,2013-02-04 15:50:01,2013-02-04 15:50:47,2013-02-04 15:51:33,2013-02-04 15:52:19,2013-02-04 15:53:05,2013-02-04 15:53:51,2013-02-04 15:54:37,2013-02-04 15:55:23,2013-02-04 15:56:09,2013-02-04 15:56:55,2013-02-04 15:57:41,2013-02-04 15:58:27,2013-02-04 15:59:13,2013-02-04 16:00:00,2013-02-04 16:00:46,2013-02-04 16:01:32,2013-02-04 16:02:18,2013-02-04 16:03:04,2013-02-04 16:03:50,2013-02-04 16:04:36,2013-02-04 16:05:22,2013-02-04 16:06:08,2013-02-04 16:06:54,2013-02-04 16:07:40,2013-02-04 16:08:26,2013-02-04 16:09:12,2013-02-04 16:09:58,2013-02-04 16:10:45,2013-02-04 16:11:31,2013-02-04 16:12:17,2013-02-04 16:13:03,2013-02-04 16:13:49,2013-02-04 16:14:35,2013-02-04 16:15:21,2013-02-04 16:16:07,2013-02-04 16:16:53,2013-02-04 16:17:39,2013-02-04 16:18:25,2013-02-04 16:19:11,2013-02-04 16:19:57,2013-02-04 16:20:43,2013-02-04 16:21:30,2013-02-04 16:22:16,2013-02-04 16:23:02,2013-02-04 16:23:52,2013-02-04 16:24:38,2013-02-04 16:25:24,2013-02-04 16:26:10,2013-02-04 16:26:56,2013-02-04 16:27:42,2013-02-04 16:28:28,2013-02-04 16:29:15,2013-02-04 16:30:01,2013-02-04 16:30:47,2013-02-04 16:31:33,2013-02-04 16:32:19,2013-02-04 16:33:05,2013-02-04 16:33:51,2013-02-04 16:34:37,2013-02-04 16:35:23,2013-02-04 16:36:09,2013-02-04 16:36:55,2013-02-04 16:37:41,2013-02-04 16:38:27,2013-02-04 16:39:13,2013-02-04 16:40:00
731.0,2127.26,2128.63,2129.7,2128.56,2125.4,2129.41,2129.78,2128.93,2128.99,2129.11,2129.54,2129.45,2128.3,2128.24,2130.12,2131.17,2130.07,2129.15,2130.08,2127.67,2129.78,2128.43,2130.3,2130.13,2124.84,2130.54,2085.53,2085.06,2084.98,2085.74,2085.8,2083.51,2086.77,2084.89,2085.24,2086.57,2085.79,2086.71,2086.64,2086.92,2085.96,2083.5,2085.24,2085.24,2085.84,2087.72,2084.51,2087.37,2085.76,2085.52,2087.41,2085.97,2086.96,2085.98,2083.25,2086.92,2086.55,2082.63,2079.61,2081.96,2078.67,2076.35,2078.34,2080.01,2079.78,2076.43,2078.24,2078.12,2078.77,2083.18,2078.04,2076.45,2078.07,2077.83,2074.04,2074.97,2073.52,2075.33
732.0,2119.12,2120.47,2121.38,2120.27,2117.07,2121.2,2121.44,2120.61,2120.5,2120.64,2121.23,2121.12,2119.8,2119.98,2121.84,2123.03,2121.83,2120.9,2121.46,2119.59,2121.44,2120.35,2121.95,2121.67,2116.75,2122.18,2077.72,2077.37,2076.96,2077.94,2077.91,2075.71,2078.79,2077.03,2077.56,2078.66,2077.95,2078.6,2078.86,2079.12,2078.06,2075.74,2077.55,2077.43,2077.92,2079.98,2076.74,2079.48,2077.96,2077.6,2079.53,2078.01,2078.87,2078.24,2075.48,2079.19,2078.49,2074.92,2071.63,2074.08,2070.8,2068.87,2070.72,2072.33,2071.91,2068.57,2070.36,2070.61,2071.16,2075.28,2070.18,2068.64,2070.29,2070.01,2066.06,2067.18,2065.65,2067.75
733.0,2111.81,2113.16,2114.06,2113.19,2109.79,2113.93,2114.44,2113.45,2113.22,2113.32,2114.06,2114.0,2112.57,2112.58,2114.54,2115.64,2114.59,2113.6,2114.37,2112.44,2114.29,2113.04,2114.88,2114.39,2109.21,2115.14,2070.9,2070.63,2070.41,2070.99,2071.02,2069.03,2071.79,2070.29,2070.76,2071.86,2071.25,2071.64,2072.38,2072.28,2071.25,2069.04,2070.78,2070.69,2071.02,2073.01,2069.96,2072.8,2071.45,2071.01,2072.55,2071.37,2071.92,2071.55,2068.86,2072.27,2071.45,2068.29,2064.86,2067.15,2064.05,2062.11,2063.95,2065.77,2065.52,2061.98,2063.83,2063.95,2064.78,2068.66,2063.59,2062.1,2063.45,2063.2,2059.31,2060.4,2059.2,2061.09
734.0,2102.95,2104.14,2104.97,2104.4,2101.12,2104.85,2105.75,2104.52,2104.42,2104.43,2104.98,2105.27,2103.46,2103.45,2105.89,2106.63,2105.53,2104.79,2105.52,2103.54,2105.73,2104.1,2106.05,2105.53,2100.44,2106.28,2062.51,2061.99,2061.96,2062.56,2062.73,2060.61,2063.37,2061.78,2062.46,2063.51,2062.9,2063.11,2064.0,2064.1,2063.15,2060.88,2062.34,2062.54,2062.58,2064.72,2061.69,2064.53,2063.31,2062.63,2064.03,2063.17,2063.58,2063.31,2060.39,2063.83,2063.34,2059.95,2056.67,2058.74,2055.81,2053.8,2055.76,2057.27,2057.19,2053.61,2055.65,2055.55,2056.47,2060.2,2055.16,2053.85,2055.24,2054.86,2051.28,2052.34,2050.85,2052.72
735.0,2092.97,2094.05,2095.21,2094.44,2091.34,2094.99,2095.95,2094.4,2094.61,2094.66,2095.23,2095.14,2093.76,2093.39,2095.9,2096.7,2095.68,2094.97,2095.72,2093.55,2095.82,2094.02,2096.19,2095.64,2090.56,2096.28,2052.98,2052.84,2052.61,2053.25,2053.41,2051.3,2054.0,2052.28,2053.05,2053.97,2053.57,2053.81,2054.82,2054.54,2053.62,2051.8,2053.14,2052.93,2053.19,2055.11,2052.19,2054.95,2054.22,2053.08,2054.58,2053.69,2054.16,2053.82,2051.11,2054.37,2053.67,2050.54,2047.25,2049.47,2046.38,2044.31,2046.3,2047.85,2047.57,2044.36,2046.45,2046.3,2047.22,2050.61,2045.75,2044.63,2046.26,2045.84,2042.14,2043.06,2041.8,2043.57
736.0,2084.72,2085.68,2086.91,2085.94,2083.1,2086.74,2087.35,2086.03,2086.43,2086.12,2086.74,2086.55,2085.45,2085.17,2087.5,2088.23,2087.47,2086.51,2087.31,2085.12,2087.29,2085.55,2087.68,2087.24,2082.24,2087.83,2045.15,2044.9,2044.77,2045.34,2045.57,2043.35,2046.06,2044.44,2045.11,2046.03,2045.66,2045.97,2046.96,2046.48,2045.49,2043.92,2045.26,2044.82,2045.27,2047.18,2044.12,2046.96,2046.12,2045.18,2046.42,2045.56,2046.11,2045.74,2043.13,2046.19,2045.68,2042.78,2039.42,2041.48,2038.48,2036.38,2038.6,2039.87,2039.83,2036.53,2038.78,2038.36,2039.46,2042.31,2037.82,2036.78,2038.39,2038.05,2034.25,2035.21,2033.82,2035.61
737.0,2074.19,2074.87,2076.33,2075.23,2072.5,2076.13,2076.86,2075.42,2075.95,2075.32,2076.07,2076.12,2074.93,2074.62,2077.06,2077.4,2077.03,2075.8,2077.03,2074.4,2076.69,2074.99,2077.3,2076.61,2071.88,2077.22,2035.09,2034.89,2034.73,2035.56,2035.59,2033.48,2036.05,2034.51,2034.7,2036.02,2035.76,2036.1,2036.95,2036.47,2035.6,2033.81,2035.24,2034.85,2035.29,2037.11,2034.14,2037.19,2036.13,2035.09,2036.3,2035.32,2036.09,2035.59,2033.16,2036.1,2035.49,2032.8,2029.41,2031.37,2028.58,2026.35,2028.61,2029.91,2030.06,2026.58,2028.98,2028.7,2029.5,2032.5,2027.86,2026.93,2028.55,2028.21,2024.38,2025.23,2023.81,2025.95
738.0,2063.22,2063.7,2065.14,2063.88,2061.4,2065.05,2065.68,2064.03,2064.79,2063.94,2064.95,2064.89,2063.98,2063.42,2065.74,2066.15,2065.75,2064.55,2065.84,2063.24,2065.45,2063.58,2066.17,2065.36,2060.77,2065.89,2024.46,2024.25,2023.87,2024.65,2024.64,2022.82,2025.26,2023.75,2023.77,2025.29,2024.98,2025.49,2026.28,2025.75,2024.95,2023.08,2024.34,2024.06,2024.44,2026.36,2023.57,2026.35,2025.38,2024.44,2025.8,2024.6,2025.4,2024.93,2022.24,2025.47,2024.72,2022.18,2018.54,2020.75,2018.12,2016.05,2018.08,2019.05,2019.48,2015.92,2018.44,2018.39,2019.04,2021.9,2017.14,2016.37,2017.72,2017.64,2013.94,2014.77,2012.89,2015.22
739.0,2052.32,2053.05,2054.37,2053.09,2050.73,2054.32,2054.74,2053.35,2054.02,2053.29,2054.28,2054.15,2053.09,2052.7,2055.22,2055.44,2054.82,2053.84,2055.03,2052.41,2054.49,2052.99,2055.41,2054.86,2049.89,2054.97,2014.15,2014.08,2013.55,2014.33,2014.52,2012.57,2014.99,2013.42,2013.68,2014.88,2014.81,2014.88,2015.9,2015.52,2014.67,2012.77,2014.2,2013.94,2014.06,2015.99,2013.22,2015.88,2015.11,2014.4,2015.18,2014.32,2015.27,2014.61,2012.03,2014.96,2014.25,2011.72,2008.05,2010.47,2007.82,2005.69,2007.87,2008.84,2009.44,2005.67,2008.43,2008.03,2008.63,2011.55,2006.71,2006.12,2007.58,2007.39,2003.81,2004.49,2002.83,2005.43
740.0,2042.83,2043.75,2045.01,2043.87,2041.26,2044.66,2045.16,2043.9,2044.58,2043.99,2044.84,2044.48,2043.28,2043.46,2046.01,2045.74,2045.27,2044.3,2045.65,2042.84,2044.88,2043.48,2045.91,2045.45,2040.35,2045.61,2005.19,2005.14,2004.35,2005.05,2005.53,2003.45,2006.08,2004.5,2004.51,2005.7,2005.59,2005.61,2007.01,2006.45,2005.71,2003.83,2005.16,2004.82,2005.02,2006.83,2004.15,2006.72,2006.09,2005.33,2005.97,2005.35,2006.42,2005.72,2003.24,2005.92,2005.22,2002.94,1999.17,2001.53,1998.96,1996.66,1999.3,2000.08,2000.68,1996.7,1999.4,1999.27,1999.56,2002.88,1997.98,1997.25,1998.46,1998.41,1994.89,1995.72,1993.94,1996.86
741.0,2034.37,2035.31,2036.72,2035.44,2033.01,2036.27,2036.79,2035.48,2036.24,2035.63,2036.35,2035.95,2034.68,2035.08,2037.63,2037.21,2036.81,2036.29,2037.47,2034.3,2036.5,2035.08,2037.48,2036.96,2032.02,2037.21,1997.28,1996.95,1996.24,1997.08,1997.73,1995.47,1998.2,1996.22,1996.5,1997.79,1997.63,1997.55,1999.15,1998.46,1997.83,1995.96,1997.34,1996.69,1996.98,1999.0,1996.24,1998.82,1998.28,1997.41,1998.08,1997.65,1998.23,1997.8,1995.21,1997.86,1997.26,1994.95,1991.35,1993.59,1991.16,1988.79,1991.35,1992.07,1992.66,1989.04,1991.44,1991.17,1991.58,1994.96,1990.01,1989.36,1990.56,1990.25,1987.02,1987.91,1985.99,1988.78
742.0,2022.09,2022.88,2024.48,2023.18,2020.56,2023.63,2024.51,2023.11,2024.0,2023.31,2023.87,2023.42,2022.61,2022.8,2025.29,2024.68,2024.59,2024.03,2025.01,2021.99,2023.97,2022.87,2025.0,2024.69,2019.65,2024.82,1985.62,1985.42,1984.09,1985.04,1985.83,1983.53,1986.23,1984.54,1984.34,1986.18,1985.85,1985.77,1987.28,1986.58,1985.94,1984.19,1985.31,1984.73,1985.15,1987.28,1984.38,1986.84,1986.3,1985.71,1986.36,1985.74,1986.47,1986.06,1983.3,1985.91,1985.32,1983.0,1979.29,1981.87,1979.59,1977.19,1979.36,1980.14,1980.73,1977.46,1979.58,1979.12,1979.85,1983.09,1978.35,1977.83,1978.5,1978.42,1975.16,1976.28,1974.01,1976.72
743.0,2007.68,2008.67,2010.19,2009.17,2006.41,2009.51,2010.59,2008.87,2009.87,2009.16,2009.6,2009.33,2008.23,2008.86,2011.05,2010.75,2010.27,2009.68,2010.8,2007.94,2009.77,2008.61,2010.69,2010.42,2005.6,2010.63,1971.94,1971.85,1970.39,1971.44,1972.08,1969.85,1972.55,1970.91,1970.73,1972.73,1972.26,1972.0,1973.3,1973.25,1972.34,1970.53,1971.74,1970.98,1971.33,1973.65,1970.89,1973.48,1972.8,1972.09,1972.63,1972.16,1972.82,1972.85,1969.7,1972.09,1971.74,1969.43,1965.64,1968.43,1965.92,1963.77,1965.84,1966.62,1967.04,1963.89,1965.99,1965.58,1966.51,1969.5,1964.92,1964.35,1964.82,1964.79,1961.91,1962.61,1960.44,1963.1
744.0,1994.75,1995.81,1997.34,1996.38,1993.9,1996.61,1997.88,1996.19,1997.11,1996.32,1996.85,1996.48,1995.4,1996.03,1998.02,1997.99,1997.46,1996.74,1998.0,1994.99,1997.03,1995.61,1997.76,1997.78,1992.62,1997.83,1959.79,1959.62,1958.08,1959.21,1959.67,1957.56,1960.15,1958.37,1958.33,1960.42,1959.86,1959.62,1960.85,1960.91,1960.0,1958.11,1959.42,1958.9,1958.99,1961.18,1958.78,1961.21,1960.55,1959.84,1960.31,1959.94,1960.52,1960.68,1957.27,1959.85,1959.65,1957.2,1953.35,1955.86,1953.56,1951.51,1953.91,1954.42,1954.94,1951.67,1953.91,1953.16,1954.23,1957.17,1952.68,1952.16,1952.46,1952.62,1949.68,1950.58,1948.32,1950.79
745.0,1980.35,1981.17,1982.79,1981.71,1979.4,1982.14,1983.36,1981.7,1982.83,1981.94,1982.51,1981.91,1980.9,1981.46,1983.48,1983.43,1983.06,1982.11,1983.47,1980.62,1982.39,1981.19,1983.11,1983.43,1978.07,1983.28,1945.87,1945.74,1944.05,1945.08,1945.7,1943.7,1946.12,1944.28,1944.21,1946.68,1945.78,1945.76,1946.88,1946.68,1946.05,1944.16,1945.41,1944.94,1945.05,1947.29,1944.73,1947.24,1946.74,1945.91,1946.18,1945.65,1946.43,1946.49,1943.09,1945.66,1945.71,1943.14,1939.25,1942.11,1939.92,1937.67,1940.23,1940.59,1940.93,1937.83,1939.78,1939.28,1940.43,1943.18,1938.85,1938.4,1938.62,1938.78,1936.03,1936.97,1934.58,1936.81
746.0,1967.47,1968.08,1969.73,1968.73,1966.35,1969.25,1970.5,1968.8,1969.81,1969.0,1969.42,1968.77,1967.94,1968.81,1970.5,1970.08,1970.09,1968.99,1970.48,1967.62,1969.28,1968.21,1969.99,1970.42,1965.25,1970.24,1933.49,1933.28,1931.85,1932.5,1933.3,1931.03,1933.6,1931.68,1931.73,1934.37,1933.04,1933.18,1934.62,1934.08,1933.64,1931.64,1932.82,1932.53,1932.54,1934.84,1932.18,1934.84,1933.97,1933.34,1933.54,1933.11,1934.2,1933.8,1930.47,1933.2,1932.97,1930.73,1926.85,1929.46,1927.49,1925.36,1927.85,1928.49,1928.36,1925.46,1927.38,1926.88,1927.85,1930.86,1926.33,1926.23,1926.3,1926.56,1923.59,1924.57,1922.2,1924.47
747.0,1957.61,1958.29,1960.03,1958.96,1956.45,1959.5,1960.54,1958.88,1959.9,1959.18,1959.53,1958.94,1957.84,1958.85,1960.49,1960.39,1960.29,1958.93,1960.39,1957.77,1959.13,1958.4,1960.29,1960.38,1955.35,1960.32,1924.06,1923.64,1922.32,1923.09,1923.59,1921.44,1923.97,1922.3,1922.35,1924.84,1923.55,1923.89,1925.07,1924.56,1924.21,1922.16,1923.08,1922.99,1922.98,1925.42,1922.56,1925.15,1924.63,1923.7,1924.45,1923.6,1924.7,1924.13,1921.07,1923.78,1923.59,1921.36,1917.52,1919.97,1917.84,1916.18,1918.7,1919.06,1918.99,1916.06,1918.26,1917.52,1918.26,1921.26,1917.0,1916.95,1917.02,1917.19,1914.17,1915.19,1912.91,1915.22
748.0,1952.34,1952.8,1954.53,1953.7,1951.42,1953.74,1955.08,1953.4,1954.53,1953.8,1953.97,1953.43,1952.5,1953.33,1955.28,1954.89,1954.59,1953.48,1954.9,1952.29,1953.62,1953.08,1954.84,1955.1,1949.68,1954.95,1919.0,1918.57,1917.34,1917.95,1918.57,1916.5,1918.64,1916.91,1917.15,1919.9,1918.54,1918.67,1919.99,1919.25,1918.97,1916.99,1918.34,1917.9,1918.13,1920.4,1917.16,1920.02,1919.33,1918.77,1919.38,1918.74,1919.51,1919.26,1916.16,1918.99,1918.21,1916.27,1912.65,1914.89,1912.66,1911.2,1913.53,1914.14,1913.92,1911.13,1913.28,1912.58,1913.11,1916.35,1912.15,1911.94,1912.17,1912.0,1909.36,1910.34,1907.95,1910.18
749.0,1943.41,1943.73,1945.7,1944.82,1942.48,1944.76,1946.45,1944.53,1945.37,1944.93,1945.2,1944.55,1943.36,1944.42,1946.31,1945.98,1945.65,1944.59,1945.88,1943.48,1944.55,1944.08,1946.02,1946.14,1940.8,1946.05,1910.28,1909.95,1908.77,1909.51,1910.2,1907.88,1910.11,1908.51,1908.46,1911.17,1910.12,1910.19,1911.64,1910.6,1910.24,1908.55,1909.82,1909.04,1909.65,1912.06,1908.68,1911.14,1910.72,1909.92,1910.93,1909.91,1911.07,1910.78,1907.48,1910.3,1909.86,1907.8,1904.14,1906.24,1904.12,1902.83,1904.73,1905.71,1905.39,1902.55,1904.78,1904.33,1904.7,1907.79,1903.83,1903.52,1903.58,1903.38,1901.16,1901.85,1899.63,1901.89
750.0,1933.95,1934.21,1936.35,1935.34,1932.9,1935.15,1936.86,1934.93,1935.78,1935.36,1936.01,1934.99,1934.01,1934.92,1936.98,1936.47,1935.89,1935.02,1936.33,1933.99,1934.91,1934.73,1936.78,1936.64,1931.61,1936.43,1901.62,1900.92,1899.72,1900.68,1901.29,1898.94,1901.05,1899.54,1899.25,1901.97,1900.96,1900.92,1902.49,1901.67,1901.26,1899.28,1900.75,1900.06,1900.38,1902.94,1899.77,1902.01,1901.65,1900.83,1901.97,1900.93,1901.88,1901.35,1898.33,1901.26,1900.66,1898.81,1895.31,1897.2,1895.36,1893.6,1895.73,1896.73,1896.59,1893.69,1895.75,1895.15,1895.65,1898.94,1894.88,1894.73,1894.53,1894.44,1892.31,1892.79,1890.78,1892.88
751.0,1925.66,1926.19,1928.12,1927.36,1924.62,1926.96,1928.56,1926.71,1927.58,1927.1,1928.11,1926.8,1925.81,1926.69,1928.76,1928.31,1927.67,1926.62,1928.16,1925.82,1926.9,1926.66,1928.6,1928.46,1923.3,1928.28,1893.84,1893.11,1892.14,1893.01,1893.32,1891.14,1893.5,1891.76,1891.42,1894.17,1893.1,1893.11,1894.72,1893.58,1893.32,1891.34,1893.05,1892.35,1892.52,1895.04,1891.88,1894.3,1893.99,1892.78,1894.04,1893.26,1893.96,1893.52,1890.31,1893.41,1892.73,1891.04,1887.5,1889.42,1887.62,1886.15,1887.82,1889.12,1888.84,1886.08,1887.82,1887.17,1888.1,1891.26,1887.18,1886.89,1887.07,1886.78,1884.49,1885.09,1883.19,1885.26
752.0,1921.66,1922.55,1924.19,1923.51,1920.6,1922.92,1924.63,1922.62,1923.71,1923.39,1924.26,1923.02,1922.12,1922.81,1924.98,1924.33,1923.9,1922.45,1924.06,1921.94,1923.07,1922.85,1924.57,1924.6,1919.0,1924.35,1890.44,1889.38,1888.39,1889.34,1889.88,1887.46,1889.83,1887.93,1887.88,1890.44,1889.58,1889.36,1891.07,1889.81,1889.78,1887.74,1889.46,1888.62,1888.86,1891.3,1888.33,1890.48,1890.17,1889.1,1890.39,1889.51,1890.18,1889.77,1886.62,1889.84,1889.17,1887.48,1884.0,1885.75,1884.06,1882.45,1884.1,1885.44,1885.28,1882.54,1884.3,1883.65,1884.53,1887.78,1883.78,1883.34,1883.42,1883.3,1880.84,1881.37,1879.55,1881.78
753.0,1921.22,1922.15,1924.13,1923.0,1920.32,1922.31,1924.28,1922.41,1923.36,1923.15,1923.92,1922.67,1921.93,1922.54,1924.5,1923.93,1924.06,1922.24,1923.8,1921.49,1922.62,1922.43,1924.51,1924.47,1918.57,1924.23,1890.45,1889.02,1888.46,1889.2,1890.06,1887.44,1889.94,1887.74,1887.68,1890.55,1889.66,1889.51,1890.96,1889.78,1889.82,1887.62,1889.49,1888.35,1888.68,1891.28,1888.26,1890.53,1889.99,1888.97,1890.26,1889.41,1890.34,1889.75,1886.67,1889.82,1889.08,1887.18,1884.11,1885.6,1884.09,1882.38,1884.05,1885.22,1885.38,1882.74,1884.44,1883.52,1884.66,1887.75,1883.9,1883.35,1883.47,1883.36,1880.98,1881.46,1879.63,1881.83
754.0,1921.83,1922.84,1924.51,1923.53,1921.03,1922.77,1924.72,1922.85,1923.97,1923.64,1924.34,1923.12,1922.41,1923.19,1925.15,1924.62,1924.66,1922.89,1924.26,1922.12,1923.35,1923.13,1925.11,1925.14,1919.15,1924.56,1891.13,1889.73,1889.21,1890.05,1891.03,1888.32,1890.82,1888.65,1888.63,1891.36,1890.45,1890.39,1891.41,1890.63,1890.7,1888.27,1890.22,1888.94,1889.63,1892.03,1888.95,1891.41,1890.65,1889.62,1890.89,1890.08,1891.21,1890.29,1887.52,1890.78,1890.28,1887.95,1885.13,1886.54,1884.88,1883.03,1884.79,1886.03,1886.0,1883.68,1885.19,1884.25,1885.38,1888.57,1885.01,1884.06,1884.37,1883.99,1881.78,1882.44,1880.37,1882.69
755.0,1930.66,1931.7,1933.59,1932.36,1929.67,1931.83,1933.22,1931.77,1932.61,1932.46,1933.15,1931.72,1931.24,1932.07,1933.75,1933.68,1933.57,1931.61,1933.04,1931.03,1931.98,1932.07,1933.99,1933.85,1927.83,1933.43,1899.96,1898.71,1898.36,1899.09,1899.8,1897.11,1899.76,1897.67,1897.21,1900.17,1899.24,1899.28,1900.22,1899.44,1899.44,1897.13,1899.27,1897.69,1898.56,1900.97,1897.83,1900.32,1899.2,1898.57,1899.75,1898.82,1900.22,1898.99,1896.58,1899.55,1898.91,1896.96,1893.94,1895.54,1893.86,1891.83,1893.53,1895.16,1894.93,1892.65,1893.98,1893.17,1894.34,1897.71,1893.91,1892.97,1893.2,1893.09,1890.89,1891.36,1889.46,1891.79
756.0,1940.03,1941.02,1943.03,1941.49,1938.96,1941.24,1942.51,1941.17,1941.68,1941.95,1942.25,1941.21,1940.33,1941.57,1943.12,1943.05,1942.9,1941.06,1942.26,1940.32,1941.27,1941.46,1943.35,1943.28,1937.12,1942.75,1909.22,1908.04,1907.65,1908.17,1909.28,1906.5,1909.02,1907.08,1906.69,1909.48,1908.56,1908.61,1909.71,1908.85,1908.88,1906.41,1908.25,1907.31,1907.86,1910.45,1907.23,1909.56,1908.56,1907.91,1909.15,1908.2,1909.61,1908.38,1906.21,1908.97,1908.35,1906.12,1903.47,1904.74,1903.41,1901.48,1902.95,1904.71,1904.38,1902.0,1903.37,1902.79,1903.72,1907.11,1903.25,1902.31,1902.55,1902.37,1900.43,1900.79,1898.86,1901.08
757.0,1947.28,1948.26,1950.45,1948.83,1946.28,1948.59,1949.84,1948.5,1948.86,1949.49,1949.59,1948.71,1947.55,1948.71,1950.4,1950.5,1950.0,1948.49,1949.64,1947.92,1948.7,1948.9,1950.89,1950.46,1944.52,1950.02,1916.37,1915.39,1914.92,1915.65,1916.81,1913.97,1916.37,1914.44,1914.18,1916.89,1915.96,1915.72,1916.99,1916.36,1916.32,1913.68,1915.65,1914.88,1915.04,1917.93,1914.53,1916.85,1916.02,1915.5,1916.32,1915.58,1917.05,1915.81,1913.56,1916.53,1915.66,1913.38,1910.84,1912.12,1910.78,1908.95,1910.35,1912.2,1911.64,1909.32,1910.46,1910.36,1911.1,1914.62,1910.66,1909.79,1910.2,1909.81,1907.81,1908.21,1906.41,1908.54
758.0,1959.07,1960.14,1962.3,1960.75,1958.15,1960.43,1961.59,1960.29,1960.67,1961.56,1961.53,1960.46,1959.38,1960.56,1962.29,1962.7,1961.87,1960.36,1961.6,1959.69,1960.54,1961.01,1962.66,1962.28,1956.26,1962.1,1928.14,1927.11,1926.56,1927.6,1928.69,1925.86,1928.19,1926.37,1926.17,1928.72,1927.64,1927.39,1928.75,1928.2,1928.02,1925.29,1927.37,1926.74,1926.7,1929.76,1926.29,1928.78,1927.9,1927.47,1928.1,1927.52,1928.81,1927.95,1925.24,1928.39,1927.47,1925.15,1922.81,1924.17,1922.77,1920.9,1922.36,1923.72,1923.47,1921.16,1922.24,1922.16,1923.19,1926.5,1922.63,1921.4,1921.88,1921.89,1919.77,1920.13,1918.42,1920.36
759.0,1975.93,1977.03,1979.34,1977.9,1975.2,1977.31,1978.6,1977.58,1977.82,1978.61,1978.66,1977.42,1976.53,1977.67,1979.36,1980.01,1978.93,1977.33,1978.71,1976.59,1977.53,1978.04,1979.59,1979.32,1973.22,1979.07,1945.06,1943.96,1943.73,1944.62,1945.67,1942.68,1945.21,1943.54,1943.42,1945.55,1944.57,1944.43,1945.87,1945.29,1944.86,1942.21,1944.5,1943.69,1943.51,1946.53,1943.2,1945.89,1944.91,1944.68,1944.85,1944.52,1945.76,1945.14,1942.38,1945.38,1944.32,1942.15,1939.77,1941.13,1939.71,1937.8,1939.36,1940.91,1940.27,1938.3,1939.35,1939.06,1940.15,1943.47,1939.8,1938.29,1939.23,1938.81,1936.54,1937.18,1935.52,1937.44
760.0,1992.08,1993.19,1995.36,1994.04,1990.97,1993.35,1994.91,1993.61,1994.22,1994.57,1994.69,1993.46,1992.48,1993.78,1995.28,1996.13,1995.12,1993.44,1994.7,1992.75,1993.63,1994.14,1995.64,1995.35,1989.17,1995.21,1961.16,1959.85,1959.48,1960.77,1961.42,1958.69,1961.26,1959.63,1959.28,1961.66,1960.62,1960.5,1961.75,1961.09,1960.95,1958.45,1960.4,1959.71,1959.56,1962.56,1959.35,1961.77,1961.03,1960.46,1960.96,1960.39,1961.77,1961.07,1958.44,1961.43,1960.45,1958.12,1955.71,1957.3,1955.62,1953.64,1955.28,1956.89,1956.21,1954.41,1955.24,1954.96,1956.46,1959.51,1956.05,1954.32,1955.38,1954.93,1952.76,1953.21,1951.5,1953.21
761.0,2008.67,2009.73,2011.92,2010.39,2007.64,2009.9,2011.46,2010.12,2010.83,2010.96,2011.29,2010.07,2009.16,2010.09,2011.81,2012.78,2011.59,2010.14,2011.3,2009.44,2010.44,2010.7,2012.42,2012.1,2005.71,2011.63,1977.65,1976.07,1976.02,1977.29,1977.79,1975.05,1977.68,1975.92,1975.86,1978.16,1977.06,1977.2,1978.22,1977.76,1977.59,1974.92,1976.93,1976.24,1975.97,1979.15,1975.74,1978.42,1977.57,1977.12,1977.65,1976.96,1978.08,1977.8,1975.01,1977.95,1977.08,1974.65,1972.23,1973.71,1972.07,1970.18,1971.78,1973.44,1972.56,1970.93,1971.45,1971.44,1973.06,1976.09,1972.52,1971.06,1972.06,1971.54,1969.24,1969.74,1967.96,1969.65
762.0,2024.74,2025.9,2027.94,2026.46,2023.58,2026.06,2027.47,2026.19,2026.76,2027.24,2027.3,2026.02,2025.32,2026.17,2027.83,2029.04,2027.5,2026.1,2027.2,2025.5,2026.5,2026.78,2028.64,2028.38,2021.7,2028.02,1993.54,1992.15,1991.93,1993.38,1993.66,1991.11,1993.67,1992.25,1991.92,1994.25,1993.25,1993.42,1994.37,1993.76,1993.64,1990.85,1992.86,1992.37,1991.89,1994.94,1991.65,1994.34,1993.71,1992.99,1993.83,1992.93,1994.13,1993.94,1990.89,1994.05,1993.0,1990.63,1988.27,1989.77,1987.86,1986.23,1987.78,1989.51,1988.61,1987.05,1987.48,1987.44,1989.13,1992.26,1988.65,1987.1,1988.08,1987.73,1985.45,1985.74,1984.26,1985.68
